,FIPP FP Equity_DX_SI_QTY,FIPP FP Equity_DX_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FIPP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FIPP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FIPP FP Equity_DX_SI_MV,FIPP FP Equity_DX_DSS,FIPP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SUPPLY_SI_QTY,FIPP FP Equity_DX_BROKER_SI_QTY,FIPP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_x,FIPP FP Equity_DX_BROKER_SI_MV_INC_x,FIPP FP Equity_DX_BROKER_SI_QTY_ADD,FIPP FP Equity_DX_SUPPLY_SI_MV_DEC,FIPP FP Equity_DX_BROKER_SI_QTY_INC,FIPP FP Equity_DX_SUPPLY_SI_QTY_DEC,FIPP FP Equity_DX_BROKER_SI_MV_INC_y,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_y,FIPP FP Equity_DX_BROKER_SI_MV_ADD,FIPP FP Equity_DX_SUPPLY_SI_QTY_ADD,FIPP FP Equity_DX_BROKER_SI_QTY_DEC,FIPP FP Equity_DX_SUPPLY_SI_MV,FIPP FP Equity_DX_BROKER_SI_MV_DEC,FIPP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FIPP FP Equity_DX_UTILIZATION_QUANTITY,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FIPP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FIPP FP Equity_DX_ACTIVE_UTILIZATION_MV,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FIPP FP Equity_DX_BROKER_SI_CON_RATIO,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FIPP FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-12-12,11344.0,1531.44,0.02,0.0,0.01,0.0,0.0,675.0,6344.0,5000.0,856.44,,,,,,,,,,,,0.0,,100.0,3.27,0.0,0.0,0.0,100.0,23.36,0.3215,45.98,0.0584
2011-12-13,11344.0,1531.44,0.02,0.0,0.01,0.0,0.0,675.0,6344.0,5000.0,856.44,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,23.36,0.3215,45.97,0.0309
2011-12-14,56018.0,7562.43,0.1,0.01,0.05,0.01,0.0,675.0,51018.0,5000.0,6887.43,,,,0.0,,5326.0,,,,50000.0,,0.01,,100.0,14.22,0.0,0.0,0.0,100.0,40.35,0.3773,43.34,0.1561
2011-12-15,56018.0,7562.43,0.1,0.01,0.05,0.01,0.0,675.0,51018.0,5000.0,6887.43,,,,,,,,,,,,0.01,,100.0,14.34,0.0,0.0,0.0,100.0,40.05,0.377,43.56,0.1575
2011-12-16,105000.0,14175.0,0.19,0.02,0.09,0.02,0.0,7425.0,50000.0,55000.0,6750.0,,,50000.0,0.0,,1018.0,,,0.01,,,0.01,,100.0,14.09,0.0,0.0,0.0,100.0,4.63,0.834,91.11,0.296
2011-12-19,335000.0,45225.0,0.6,0.08,0.27,0.06,0.0,22950.0,165000.0,170000.0,22275.0,115000.0,,115000.0,,,,,115000.0,0.02,,,0.03,,100.0,46.51,0.0,0.0,0.0,100.0,29.43,0.5453,67.69,0.9443
2011-12-20,335000.0,45225.0,0.6,0.08,0.27,0.06,0.0,22950.0,165000.0,170000.0,22275.0,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.43,0.5452,67.69,0.9622
2011-12-21,335000.0,42712.5,0.6,0.08,0.27,0.06,0.0,21675.0,165000.0,170000.0,21037.5,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.43,0.5452,67.69,0.9622
2011-12-22,335000.0,45225.0,0.6,0.08,0.27,0.06,0.0,22950.0,165000.0,170000.0,22275.0,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,30.3,0.5398,66.9,0.9622
2011-12-23,335000.0,47737.5,0.6,0.08,0.27,0.06,0.0,24225.0,165000.0,170000.0,23512.5,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.43,0.5452,67.69,0.9622
2011-12-26,335000.0,47737.5,0.6,0.08,0.27,0.06,0.0,24225.0,165000.0,170000.0,23512.5,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.44,0.5432,67.53,0.9622
2011-12-27,335000.0,45225.0,0.6,0.08,0.27,0.07,0.0,22950.0,165000.0,170000.0,22275.0,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,31.71,0.5317,65.63,0.9622
2011-12-28,335000.0,47737.5,0.6,0.08,0.27,0.06,0.0,24225.0,165000.0,170000.0,23512.5,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.43,0.5453,67.7,0.9622
2011-12-29,335000.0,47737.5,0.6,0.08,0.27,0.06,0.0,24225.0,165000.0,170000.0,23512.5,,,,,,,,,,,,0.03,,100.0,47.39,0.0,0.0,0.0,100.0,29.39,0.5438,67.6,0.9622
2011-12-30,249000.0,35482.5,0.45,0.06,0.2,0.05,0.0,18097.5,122000.0,127000.0,17385.0,,,,0.01,,43000.0,,,,,43000.0,0.02,0.01,100.0,35.04,0.0,0.0,0.0,100.0,6.31,0.8119,89.85,0.7152
2012-01-02,249000.0,33615.0,0.45,0.52,0.2,0.05,0.0,17145.0,122000.0,127000.0,16470.0,,,,,,,,,,,,0.02,,100.0,35.04,0.0,0.0,0.0,100.0,6.3,0.812,89.85,0.7152
2012-01-03,63512.0,9050.46,0.11,0.13,0.05,0.01,0.0,4881.48,29256.0,34256.0,4168.98,,,,0.02,,92744.0,,,,,92744.0,0.01,0.02,100.0,8.4,0.0,0.0,0.0,100.0,20.51,0.4776,65.22,0.1824
2012-01-04,63512.0,8574.12,0.11,0.13,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,22.35,0.4685,63.96,0.1824
2012-01-05,63512.0,8574.12,0.11,0.13,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,20.53,0.4782,65.26,0.1824
2012-01-06,63512.0,8574.12,0.11,0.13,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,20.56,0.4797,65.38,0.1824
2012-01-09,63512.0,8097.78,0.11,0.13,0.05,0.01,0.0,4367.64,29256.0,34256.0,3730.14,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,20.57,0.4798,65.4,0.1824
2012-01-10,63512.0,8097.78,0.11,0.13,0.05,0.01,0.0,4367.64,29256.0,34256.0,3730.14,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.88,0.4675,64.0,0.1824
2012-01-11,63512.0,8574.12,0.11,0.13,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.88,0.4676,64.01,0.1824
2012-01-12,63512.0,8097.78,0.11,0.15,0.05,0.01,0.0,4367.64,29256.0,34256.0,3730.14,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.12,0.4705,64.45,0.1824
2012-01-13,63512.0,8097.78,0.11,0.22,0.05,0.01,0.0,4367.64,29256.0,34256.0,3730.14,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.89,0.4677,64.02,0.1824
2012-01-16,63512.0,8574.12,0.11,0.26,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.91,0.4683,64.07,0.1824
2012-01-17,63512.0,8574.12,0.11,0.3,0.05,0.01,0.0,4624.56,29256.0,34256.0,3949.56,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,21.13,0.4709,64.49,0.1824
2012-01-18,63512.0,11432.16,0.11,0.31,0.05,0.01,0.0,6166.08,29256.0,34256.0,5266.08,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,20.56,0.4793,65.35,0.1824
2012-01-19,63512.0,10479.48,0.11,0.21,0.05,0.02,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.48,0.4708,64.39,0.2105
2012-01-20,63512.0,10003.14,0.11,0.2,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,20.48,0.4762,65.1,0.2105
2012-01-23,63512.0,10003.14,0.11,0.22,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.06,0.4733,64.72,0.2105
2012-01-24,63512.0,10003.14,0.11,0.21,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.04,0.4728,64.68,0.2105
2012-01-25,63512.0,10003.14,0.11,0.22,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.04,0.4727,64.67,0.2105
2012-01-26,63512.0,10003.14,0.11,0.22,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.04,0.4727,64.67,0.2105
2012-01-27,63512.0,10003.14,0.11,0.22,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,21.01,0.4714,64.56,0.2105
2012-01-30,63512.0,9050.46,0.11,0.22,0.05,0.01,0.0,4881.48,29256.0,34256.0,4168.98,,,,,,,,,,,,0.01,,100.0,9.7,0.0,0.0,0.0,100.0,20.56,0.4796,65.38,0.2105
2012-01-31,63512.0,10003.14,0.11,0.21,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,14.92,0.0,0.0,0.0,100.0,22.33,0.4676,63.9,0.3239
2012-02-01,63512.0,9526.8,0.11,0.2,0.05,0.01,0.0,5138.4,29256.0,34256.0,4388.4,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.02,0.472,64.61,0.3817
2012-02-02,63512.0,10479.48,0.11,0.2,0.05,0.01,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.64,0.4693,64.22,0.3817
2012-02-03,63512.0,10003.14,0.11,0.19,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,22.57,0.4644,63.55,0.3817
2012-02-06,63512.0,9526.8,0.11,0.23,0.05,0.01,0.0,5138.4,29256.0,34256.0,4388.4,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.02,0.472,64.61,0.3817
2012-02-07,63512.0,10003.14,0.11,0.23,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.64,0.4693,64.22,0.3817
2012-02-08,63512.0,10479.48,0.11,0.24,0.05,0.01,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,20.54,0.4786,65.29,0.3817
2012-02-09,63512.0,10479.48,0.11,0.24,0.05,0.01,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,22.54,0.4635,63.47,0.3817
2012-02-10,63512.0,10479.48,0.11,0.23,0.05,0.01,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,22.55,0.4638,63.5,0.3817
2012-02-13,63512.0,10003.14,0.11,0.23,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,22.56,0.4642,63.53,0.3817
2012-02-14,63512.0,9526.8,0.11,0.23,0.05,0.01,0.0,5138.4,29256.0,34256.0,4388.4,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,20.56,0.4793,65.35,0.3817
2012-02-15,63512.0,10003.14,0.11,0.23,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.66,0.4699,64.27,0.3817
2012-02-16,63512.0,10003.14,0.11,0.23,0.05,0.01,0.0,5395.32,29256.0,34256.0,4607.82,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.03,0.4722,64.63,0.3817
2012-02-17,63512.0,9526.8,0.11,0.23,0.05,0.01,0.0,5138.4,29256.0,34256.0,4388.4,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.03,0.4722,64.63,0.3817
2012-02-20,63512.0,10479.48,0.11,0.23,0.05,0.01,0.0,5652.24,29256.0,34256.0,4827.24,,,,,,,,,,,,0.01,,100.0,17.58,0.0,0.0,0.0,100.0,21.08,0.474,64.77,0.3817
2012-02-21,56512.0,9324.48,0.1,0.18,0.05,0.01,0.0,4497.24,29256.0,27256.0,4827.24,,,,,,,,,,,7000.0,0.01,0.0,100.0,17.58,0.0,0.0,0.0,100.0,9.06,0.7038,83.02,0.3396
2012-02-22,24573.0,3870.25,0.04,0.08,0.02,0.01,0.0,3870.25,0.0,24573.0,0.0,,,,0.01,,29256.0,,,,,2683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.8383,91.13,45.0881
2012-02-23,24573.0,3685.95,0.04,0.08,0.02,0.01,0.0,3685.95,0.0,24573.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.8386,91.14,45.0881
2012-02-24,2317.0,364.93,0.0,0.01,0.0,0.0,0.0,364.93,0.0,2317.0,0.0,,,,,,,,,,,22256.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.2514
2012-02-27,2317.0,364.93,0.0,0.01,0.0,0.0,0.0,364.93,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-02-28,2317.0,347.55,0.0,0.01,0.0,0.0,0.0,347.55,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-02-29,2317.0,364.93,0.0,0.01,0.0,0.0,0.0,364.93,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-01,2317.0,347.55,0.0,0.01,0.0,0.0,0.0,347.55,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-02,2317.0,347.55,0.0,0.01,0.0,0.0,0.0,347.55,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-05,2317.0,330.17,0.0,0.01,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-06,2317.0,330.17,0.0,0.01,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-07,2317.0,347.55,0.0,0.01,0.0,0.0,0.0,347.55,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-08,2317.0,330.17,0.0,0.01,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-09,2317.0,330.17,0.0,0.01,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-12,2317.0,330.17,0.0,0.01,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-13,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-14,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-15,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-16,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-19,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-20,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-21,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-22,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-23,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-26,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-27,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-28,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-29,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-30,2317.0,330.17,0.0,0.02,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-02,2317.0,312.8,0.0,0.02,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-03,2317.0,312.8,0.0,0.03,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-04,2317.0,295.42,0.0,0.03,0.0,0.0,0.0,295.42,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-05,2317.0,330.17,0.0,0.03,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-06,2317.0,330.17,0.0,0.03,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-09,2317.0,330.17,0.0,0.03,0.0,0.0,0.0,330.17,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-10,2317.0,312.8,0.0,0.03,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-11,2317.0,312.8,0.0,0.03,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-12,2317.0,312.8,0.0,0.03,0.0,0.0,0.0,312.8,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-13,2317.0,295.42,0.0,0.03,0.0,0.0,0.0,295.42,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-18,2317.0,278.04,0.0,0.03,0.0,0.0,0.0,278.04,0.0,2317.0,0.0,,,2317.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-19,2317.0,295.42,0.0,0.03,0.0,0.0,0.0,295.42,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-20,2317.0,278.04,0.0,0.03,0.0,0.0,0.0,278.04,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-23,2317.0,295.42,0.0,0.03,0.0,0.0,0.0,295.42,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-24,2317.0,295.42,0.0,0.03,0.0,0.0,0.0,295.42,0.0,2317.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
